,Course ID,Subject,Catalog,Long Title,Component Code,Description,University
7878,32045,SOEN,7481,SOFTWARE VERIFICAT N/TESTING,LEC,,ex:Concordia_University
7879,42553,SOEN,7941,MASTER S RESEARCH AND THESIS,LEC,,ex:Concordia_University
7880,44220,SOEN,298,SYSTEM HARDWARE LAB,LEC,,ex:Concordia_University
7881,44221,SOEN,491,SOFTWARE ENGINEERING PROJECT,LEC,,ex:Concordia_University
7882,47100,SOEN,498,TOPICS/SOFTWARE ENGINEERING,LEC,,ex:Concordia_University
7884,47101,SOEN,691,TOPICS/SOFTWARE ENGINEERING,LEC,,ex:Concordia_University
7886,47209,SOEN,691E,TOPICS IN SOFTWARE ENGINEERING 1 - 	SOFTWARE RE-ENGINEERING,LEC,,ex:Concordia_University
7887,47979,SOEN,6491,SOFTWARE REFACTORING,LEC,,ex:Concordia_University
7888,48218,SOEN,6971,Project and Report,LEC,,ex:Concordia_University
7889,48693,SOEN,8901,DOCTORAL RESEARCH AND THESIS,LEC,,ex:Concordia_University
7890,48873,SOEN,6761,MULTIMEDIA COMPUTING,LEC,,ex:Concordia_University
7892,48957,SOEN,499,TOPICS IN SOFTWARE ENGINEERING,LEC,,ex:Concordia_University
7893,49308,SOEN,6021,SOFTWARE RE-ENGINEERING,LEC,,ex:Concordia_University
7894,49507,SOEN,363,Data Systems for Software Engineers,LEC,,ex:Concordia_University
7897,49698,SOEN,6111,BIG DATA ANALYTICS,LEC,,ex:Concordia_University
7898,49699,SOEN,6591,SOFTWARE MINING AND ANALYSIS,LEC,,ex:Concordia_University
7900,49702,SOEN,471,Big Data Analytics,LEC,,ex:Concordia_University
7901,32070,SPAN,200,Introductory Spanish: Intensive Course,LEC,,ex:Concordia_University
7902,32072,SPAN,201,Introductory Spanish I,LEC,,ex:Concordia_University
7903,32073,SPAN,202,Introductory Spanish II,LEC,,ex:Concordia_University
7904,32080,SPAN,240,Intermediate Spanish: Intensive Course,LEC,,ex:Concordia_University
7905,32081,SPAN,241,Intermediate Spanish I,LEC,,ex:Concordia_University
7906,32082,SPAN,242,Intermediate Spanish II,LEC,,ex:Concordia_University
7907,32097,SPAN,301,Grammar and the Process of Writing I,LEC,,ex:Concordia_University
7908,32098,SPAN,302,Grammar and the Process of Writing II,LEC,,ex:Concordia_University
7909,32101,SPAN,303,Critical Reading of Hispanic Texts,LEC,,ex:Concordia_University
7910,32103,SPAN,305,Communicative Strategies and Oral Communication for Non-Native Speakers,LEC,,ex:Concordia_University
7911,32104,SPAN,306,Introduction to Translation,LEC,,ex:Concordia_University
7912,32108,SPAN,307,Translation Practice,LEC,,ex:Concordia_University
7913,32109,SPAN,308,Spanish for Business,LEC,,ex:Concordia_University
7914,32112,SPAN,310,Conquest and Empire: Spanish Literature from the 12th to the 17th Centuries,LEC,,ex:Concordia_University
7915,32113,SPAN,311,Crisis and Introspection: Spanish Literature from the 18th to the 21st Centuries,LEC,,ex:Concordia_University
7916,32117,SPAN,320,Defining Difference in Spanish America: Literature from 1500 to 1880,LEC,,ex:Concordia_University
7917,32119,SPAN,321,Identity and Independence in Spanish America: Literature from 1880 to the Present,LEC,,ex:Concordia_University
7918,32122,SPAN,362,"Cultures of Mexico, the Central American Region, and the Spanish Caribbean",LEC,,ex:Concordia_University
7919,32123,SPAN,363,Cultures of the Southern Cone and the Andean Region,LEC,,ex:Concordia_University
7920,32124,SPAN,365,The History of Spanish Culture,LEC,,ex:Concordia_University
7921,32139,SPAN,399,SELECTED TOPICS IN SPANISH,LEC,,ex:Concordia_University
7922,32147,SPAN,406,"From Orality to Literacy in Medieval Spain, 1100-1500",LEC,,ex:Concordia_University
7923,32151,SPAN,411,"Freedom and Containment in Spanish Golden Age Prose, 1550-1700",LEC,,ex:Concordia_University
7924,32152,SPAN,412,"Golden Age Drama and Poetry: Theatricality in Renaissance and Baroque Spain, 1500-1690",LEC,,ex:Concordia_University
7925,32153,SPAN,415,"Towards Modernity and Liberalism in Spain, 1808-1898",LEC,,ex:Concordia_University
7927,32156,SPAN,418,"Cultural Conflicts and Modernity in Spain, 1898-1939",LEC,,ex:Concordia_University
7928,32158,SPAN,420,"Dictatorship and Exile in Modern Spain, 1939-1975",LEC,,ex:Concordia_University
7929,32161,SPAN,422,Spain in Transition: 1960 to the Present,LEC,,ex:Concordia_University
7930,32173,SPAN,441,"Romanticism and the Construction of Identity in Spanish-America, 1820-1890",LEC,,ex:Concordia_University
7931,32174,SPAN,442,"Modernism: Modernity and Rebellion, Rupture and Innovation in Spanish-American Letters, 1880-1920",LEC,,ex:Concordia_University
7932,32175,SPAN,443,"""The Spanish-American """"Boom"""" and its Predecessors, 1950-1980""",LEC,,ex:Concordia_University
7933,32177,SPAN,450,The Short Narrative in Spain and Spanish America,LEC,,ex:Concordia_University
7934,32180,SPAN,451,Dramatic Representations in Hispanic Cultures,LEC,,ex:Concordia_University
7935,32181,SPAN,453,From Object to Subject: Women and Discourse in Spain and Spanish America,LEC,,ex:Concordia_University
7937,32182,SPAN,455,Perspectives on the Teaching of Spanish,LEC,,ex:Concordia_University
7938,32184,SPAN,464,Current Issues in the Hispanic Cultures: Spanish America,LEC,,ex:Concordia_University
7939,32185,SPAN,465,CURRENT ISSUES IN THE HISPANIC CULTURE: SPAIN,LEC,,ex:Concordia_University
7940,32186,SPAN,467,The Avant-Gardes in Spanish American & Spain and their Repercussions in the Arts,LEC,,ex:Concordia_University
7941,32187,SPAN,469,Hispanic Poetry and Poetics,LEC,,ex:Concordia_University
7942,32188,SPAN,470,Spanish-American Testimonio Discourse,LEC,,ex:Concordia_University
7943,32189,SPAN,472,"Discourses of Discovery, Colonization, and Resistance in Spain and Spanish America",LEC,,ex:Concordia_University
7944,32190,SPAN,473,Literary Translation in Spanish,LEC,,ex:Concordia_University
7945,32191,SPAN,474,Translation for Specific Fields,LEC,,ex:Concordia_University
7946,32192,SPAN,480,TUTORIAL I,LEC,,ex:Concordia_University
7947,32204,SPAN,481,TUTORIAL II,LEC,,ex:Concordia_University
7952,32243,SPAN,601,DISC ANALYS & RESEARCH METH,LEC,,ex:Concordia_University
7953,32244,SPAN,603,INTRO PEDAGOGY OF SPANISH,LEC,,ex:Concordia_University
7954,32248,SPAN,631,"TOPICS: SPANISH TRANSLATION-Invention, Borders and Tensions in Colonial Spanish American Discourse",LEC,,ex:Concordia_University
7955,32250,SPAN,633,TOPICS: SPANISH TRANSLATION DEATH & RESURR. OF ORIGINAL,LEC,,ex:Concordia_University
7956,32253,SPAN,644,TOPICS: CRIT THINK & THEORY DECOLONIAL THOUGHT,LEC,,ex:Concordia_University
7957,32254,SPAN,651,TOPICS: SUBJECT & IDENTITY/TRAVEL WRITING IN 19TH CENTURY SPAN AMERICA,LEC,,ex:Concordia_University
7958,32255,SPAN,661,TOPICS: EXILE & MARGINALITY-Spanish America: Testimonio Discourse,LEC,,ex:Concordia_University
7960,32262,SPAN,695,THESIS,LEC,,ex:Concordia_University
7961,42560,SPAN,605,INDEPENDENT STUDY:,LEC,,ex:Concordia_University
7962,42562,SPAN,682,RESEARCH PAPER I,LEC,,ex:Concordia_University
7963,42563,SPAN,683,RESEARCH PAPER II,LEC,,ex:Concordia_University
7964,47102,SPAN,298,SPECIAL TOPICS IN SPANISH,LEC,,ex:Concordia_University
7965,47103,SPAN,398,SPECIAL TOPICS IN SPANISH,LEC,,ex:Concordia_University
7966,47104,SPAN,498,ADVANCED TOPICS IN SPANISH,LEC,,ex:Concordia_University
7967,47105,SPAN,499,ADVANCED TOPICS IN SPANISH,LEC,,ex:Concordia_University
7969,47260,SPAN,371,Phonetics and Phonology of Spanish,LEC,,ex:Concordia_University
7970,47261,SPAN,471,The Art of Persuasion:  the Hispanic Essay,LEC,,ex:Concordia_University
7972,48196,SPAN,634,"Invention, Borders, and Tension in the Colonial Spanish American Discourse",LEC,,ex:Concordia_University
7973,48197,SPAN,664,Spanish America: Testimonio Discourse,LEC,,ex:Concordia_University
7975,48402,SPAN,462,INTRODUCTION TO SPANISH LINGUISTICS,LEC,,ex:Concordia_University
7976,48403,SPAN,475,Translation Issues in Spanish American Culture,LEC,,ex:Concordia_University
7977,32355,SPEC,600,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7978,32361,SPEC,601,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7979,32366,SPEC,602,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7980,32370,SPEC,603,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7981,32376,SPEC,604,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7982,32382,SPEC,605,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7983,32387,SPEC,606,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7984,32393,SPEC,607,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7985,32397,SPEC,608,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7986,32401,SPEC,609,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7987,32405,SPEC,610,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7988,32410,SPEC,611,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7989,32414,SPEC,612,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7990,32417,SPEC,613,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7991,32420,SPEC,614,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7992,32425,SPEC,615,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7993,32429,SPEC,616,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7994,32434,SPEC,617,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7995,32438,SPEC,618,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7996,32440,SPEC,619,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7997,32445,SPEC,620,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7998,32468,SPEC,621,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
7999,32494,SPEC,622,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8000,32521,SPEC,623,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8001,32547,SPEC,624,SPEC. MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8002,32573,SPEC,625,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8003,32600,SPEC,626,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8004,32623,SPEC,627,SPEC. MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8005,32648,SPEC,628,SPEC. MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8006,32671,SPEC,629,SPEC. MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8007,32695,SPEC,630,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8008,32719,SPEC,631,SPEC. MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8009,32742,SPEC,632,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8010,32761,SPEC,633,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8011,32808,SPEC,635,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8012,32832,SPEC,636,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8013,32855,SPEC,637,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8014,32878,SPEC,638,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8015,32900,SPEC,639,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8016,32926,SPEC,640,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8017,32928,SPEC,641,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8018,32930,SPEC,642,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8019,32932,SPEC,643,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8020,32934,SPEC,644,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8021,32937,SPEC,645,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8022,32940,SPEC,647,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8023,32943,SPEC,649,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8024,32947,SPEC,652,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8025,32961,SPEC,670,RESEARCH SEMINAR,LEC,,ex:Concordia_University
8026,32974,SPEC,690,MASTER'S THESIS,LEC,,ex:Concordia_University
8027,32975,SPEC,690A,MASTER'S THESIS,LEC,,ex:Concordia_University
8028,32982,SPEC,801,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8029,32986,SPEC,802,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8030,32991,SPEC,803,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8031,32996,SPEC,804,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8032,33000,SPEC,805,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8033,33006,SPEC,806,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8034,33014,SPEC,808,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8035,33019,SPEC,809,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8036,33024,SPEC,810,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8037,33027,SPEC,811,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8038,33031,SPEC,812,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8039,33036,SPEC,813,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8040,33042,SPEC,814,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8041,33047,SPEC,815,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8042,33051,SPEC,816,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8043,33055,SPEC,817,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8044,33060,SPEC,818,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8045,33064,SPEC,819,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8046,33068,SPEC,820,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8047,33091,SPEC,821,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8048,33113,SPEC,822,SPECIAL DOCTORAL LEVEL STUDI,LEC,,ex:Concordia_University
8049,33134,SPEC,823,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8050,33153,SPEC,824,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8051,33173,SPEC,825,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8052,33192,SPEC,826,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8053,33213,SPEC,827,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8054,33233,SPEC,828,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8055,33254,SPEC,829,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8056,33276,SPEC,830,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8057,33298,SPEC,831,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8058,33321,SPEC,832,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8059,33339,SPEC,833,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8060,33359,SPEC,834,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8061,33380,SPEC,835,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8062,33416,SPEC,837,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8063,33467,SPEC,840,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8064,33470,SPEC,841,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8065,33472,SPEC,842,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8066,33475,SPEC,843,SPECIAL TOPIC: CELL BIOLOGY,LEC,,ex:Concordia_University
8067,33478,SPEC,844,SPECIAL TOPICS: MICROBIOLOGY,LEC,,ex:Concordia_University
8068,33481,SPEC,845,SPECIAL TOPIC:  CELL BIOLOGY,LEC,,ex:Concordia_University
8069,33490,SPEC,850,SPECIAL DOCTORAL LEVEL STUDY,LEC,,ex:Concordia_University
8070,33495,SPEC,852,SEL TOPICS-ECOLOGY/EVOLUTION,LEC,,ex:Concordia_University
8071,33498,SPEC,853,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8072,33518,SPEC,870,RESEARCH SEMINAR,LEC,,ex:Concordia_University
8073,33536,SPEC,890,DOCTORAL THESIS,LEC,,ex:Concordia_University
8074,42609,SPEC,687,MASTER'S THESIS PROPOSAL,LEC,,ex:Concordia_University
8075,42680,SPEC,885B,DOCTORAL COMPREHENSIVE EXAM,LEC,,ex:Concordia_University
8076,42681,SPEC,887,DOCTORAL THESIS PROPOSAL,LEC,,ex:Concordia_University
8077,45804,SPEC,807,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8078,47106,SPEC,634,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8079,47107,SPEC,648,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8080,47108,SPEC,650,SPEC MASTER'S LEVEL STUDIES,LEC,,ex:Concordia_University
8081,47109,SPEC,800,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8082,47110,SPEC,836,SPEC DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8083,47111,SPEC,838,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8084,47112,SPEC,839,SPEC. DOCTORAL LEVEL STUDIES,LEC,,ex:Concordia_University
8085,47113,SPEC,851,SELECTED TOPICS IN BEHAVIOR,LEC,,ex:Concordia_University
8087,49298,SSDB,220,Introduction to Theories of Sexuality,LEC,,ex:Concordia_University
8090,49299,SSDB,275,Introduction to Sexuality Research (also listed as FASS291),LEC,,ex:Concordia_University
8094,49402,SSDB,270,"HIV/AIDS: Cultural, Social and Scientific Aspects of the Pandemic (also listed as FFAR 290/SOCI 290)",LEC,,ex:Concordia_University
8096,50097,SSDB,425,Ethics in Community Engagement,LEC,,ex:Concordia_University
8097,49275,SSOQ,103,SHORT STUDIES OUTSIDE QUEBEC A,LEC,,ex:Concordia_University
8098,49276,SSOQ,106,SHORT STUDIES OUTSIDE QUEBEC B,LEC,,ex:Concordia_University
8099,49277,SSOQ,109,SHORT STUDIES OUTSIDE QUEBEC C,LEC,,ex:Concordia_University
8100,49535,SSOQ,603,SHORT STUDIES OUTSIDE QUEBEC D,LEC,,ex:Concordia_University
8101,49536,SSOQ,606,SHORT STUDIES OUTSIDE QUEBEC E,LEC,,ex:Concordia_University
8102,49537,SSOQ,609,SHORT STUDIES OUTSIDE QUEBEC F,LEC,,ex:Concordia_University
8103,33558,STAT,249,Probability I,LEC,,ex:Concordia_University
8105,33559,STAT,250,Statistics,LEC,,ex:Concordia_University
8106,33560,STAT,287,Statistics Lab I,LEC,,ex:Concordia_University
8107,33561,STAT,343,Sample Survey Theory and Applications,LEC,,ex:Concordia_University
8108,33562,STAT,347,Introduction to Non-Parametric Statistics,LEC,,ex:Concordia_University
8109,33563,STAT,349,Probability II,LEC,,ex:Concordia_University
8111,33564,STAT,360,Linear Models,LEC,,ex:Concordia_University
8112,33566,STAT,449,Advanced Probability,LEC,,ex:Concordia_University
8113,33567,STAT,450,Mathematical Statistics,LEC,,ex:Concordia_University
8115,33568,STAT,452,Intoduction to Stochastic Processes,LEC,,ex:Concordia_University
8116,33569,STAT,460,Time Series and Forecasting,LEC,,ex:Concordia_University
8117,33570,STAT,461,Statistical Simulation,LEC,,ex:Concordia_University
8118,33571,STAT,465,Multivariate Statististics,LEC,,ex:Concordia_University
8119,33572,STAT,468,Design of Experiments,LEC,,ex:Concordia_University
8120,33573,STAT,480,Statistical Data Analysis,LEC,,ex:Concordia_University
8121,33576,STAT,498,READING COURSES / STATISTIC,LEC,,ex:Concordia_University
8122,33580,STAT,499,Honours Project in Statistics,LEC,,ex:Concordia_University
8123,45809,STAT,497,TOPICS IN STATISTICS,LEC,,ex:Concordia_University
8124,49629,STAT,280,Introduction to Statistical Programming,LEC,,ex:Concordia_University
8125,49630,STAT,380,Statistical Learning,LEC,,ex:Concordia_University
8126,33585,STOQ,1,STUDIES OUTSIDE QUEBEC A (GRAD),LEC,,ex:Concordia_University
8127,47178,STOQ,1,STUDIES OUTSIDE QUEBEC A (UGRD),LEC,,ex:Concordia_University
8130,33617,TDEV,303,STORYTELL/ORAL HIST/IDENTITY,LEC,,ex:Concordia_University
8131,33618,TDEV,311,POP. THEATRE:THEORY/PRACTICE,LEC,,ex:Concordia_University
8132,33627,TDEV,405,Independent Study I,LEC,,ex:Concordia_University
8133,33628,TDEV,415,Independent Study II,LEC,,ex:Concordia_University
8136,44228,TDEV,401,PERFORMING STORIES,LEC,,ex:Concordia_University
8137,47114,TDEV,298,SPECIAL TOPICS IN TDEV,LEC,,ex:Concordia_University
8138,47115,TDEV,398,SPECIAL TOPICS IN TDEV,LEC,,ex:Concordia_University
8140,33644,TESL,201,INTRODUCTION TO TEACHING ESL,LEC,,ex:Concordia_University
8141,33646,TESL,221,Phonology for Teachers,LEC,,ex:Concordia_University
8142,33648,TESL,231,Modern English Grammar,LEC,,ex:Concordia_University
8143,33649,TESL,232,English Grammar,LEC,,ex:Concordia_University
8144,33653,TESL,324,Methodology I,LEC,,ex:Concordia_University
8145,33654,TESL,326,TESL Pedagogy: General,LEC,,ex:Concordia_University
8148,33656,TESL,330,Computers in Language Learning,LEC,,ex:Concordia_University
8149,33657,TESL,331,Grammar for Teachers,LEC,,ex:Concordia_University
8150,33658,TESL,341,Language Acquisition,LEC,,ex:Concordia_University
8151,33659,TESL,351,History of the English Language,LEC,,ex:Concordia_University
8152,33665,TESL,415,"Testing, Evaluation and Course Design",LEC,,ex:Concordia_University
8153,33666,TESL,424,Methodology II,LEC,,ex:Concordia_University
8155,33667,TESL,426,PEDAGOGY: PRIMARY,LEC,,ex:Concordia_University
8156,33668,TESL,427,Pedagogy: Secondary,LEC,,ex:Concordia_University
8161,33676,TESL,471,Teaching Language Arts: Secondary,LEC,,ex:Concordia_University
8164,33680,TESL,488,Internship Seminar,LEC,,ex:Concordia_University
8165,33681,TESL,491,Study in a Special Subject,LEC,,ex:Concordia_University
8166,33682,TESL,492,Study in a Special Subject,LEC,,ex:Concordia_University
8167,47117,TESL,298,SELECTED TOPICS IN TESL,LEC,,ex:Concordia_University
