,Course ID,Subject,Catalog,Long Title,Component Code,Description
7253,47036,PSYC,309,SELECT TOPICS IN ADOLESCENCE,LEC,
7254,47037,PSYC,398,SEL. TOPICS PSYC.,LEC,
7255,47038,PSYC,493,SPEC SEM:SELECT TOPICS -PSYC,LEC,
7256,47039,PSYC,494,SPEC SEM:SELECT TOPICS-PSYC,LEC,
7257,47040,PSYC,721,SPECIAL TOPIC SEMINAR,LEC,
7258,47041,PSYC,722,SPECIAL TOPIC SEMINAR,LEC,
7259,47042,PSYC,724,SPE/TOP CLIN & HEALTH PSYC,LEC,
7260,47043,PSYC,725,SPEC TOP/COGNITIVE SCIENCE,LEC,
7261,47044,PSYC,726,Special Topics in Human Development,LEC,
7262,47045,PSYC,727,SPEC TOP/BEHAV NEUROSCIENCE,LEC,
7263,47046,PSYC,809,SPECIAL TOPIC SEMINAR,LEC,
7265,47174,PSYC,839A,EXTRAMURAL PRACTIC II:CHILD,LEC,
7267,47314,PSYC,464,Judgment and Decision Making,LEC,
7268,48661,PSYC,458,Behavioural Neuroscience Advanced Issues,LEC,
7272,29578,PTNG,440,Collage,LEC,
7291,29669,QUAN,433,TOPICS IN QUANTITATIVE METH,LEC,
7292,29759,RELI,209,The Religious Imagination,LEC,
7293,29759,RELI,209,The Religious Imagination,LEC,
7294,29760,RELI,210,Religion in Practice,LEC,
7295,29764,RELI,214,Religions of the West,LEC,
7296,29765,RELI,215,Religions of Asia,LEC,
7297,29766,RELI,216,ENCOUNTERING RELIGIONS,LEC,
7298,29769,RELI,220,Introduction to Judaism,LEC,
7299,29769,RELI,220,Introduction to Judaism,LEC,
7300,29772,RELI,223,INTRODUCTION TO CHRISTIANITY,LEC,
7301,29773,RELI,224,INTRODUCTION TO ISLAM,LEC,
7302,29774,RELI,225,Introduction to Hinduism,LEC,
7303,29775,RELI,226,Introduction to Buddhism,LEC,
7304,29776,RELI,231,JEWS AND FOOD,LEC,
7305,29776,RELI,231,JEWS AND FOOD,LEC,
7306,29777,RELI,233,Introduction to Women and Religion,LEC,
7307,29804,RELI,300,Cults and New Religious Movements in North America,LEC,
7308,29804,RELI,300,Cults and New Religious Movements in North America,LEC,
7309,29805,RELI,301,THE HEBREW BIBLE,LEC,
7310,29806,RELI,302,Christian Origins,LEC,
7311,29810,RELI,306,Religion and Society in Contemporary Iran,LEC,
7312,29811,RELI,307,CHRISTIAN MYSTICS,LEC,
7313,29812,RELI,308,CHRISTIANITY IN THE UNITED STATES: HISTORY AND PRACTICE,LEC,
7314,29814,RELI,310,Self and Other: Identity and Ethical Development,LEC,
7315,29815,RELI,311,GLOBAL CHRISTIANITY,LEC,
7316,29816,RELI,312,Justice and Social Conflict in a Globalized World,LEC,
7317,29817,RELI,313,ZOROASTRIANISM,LEC,
7318,29819,RELI,315,Muslim Cultures in Southern Asia,LEC,
7319,29820,RELI,316,Classical Islam,LEC,
7320,29821,RELI,317,SUFISM,LEC,
7321,29822,RELI,318,Shiite Islam,LEC,
7322,29823,RELI,319,Modern Islam,LEC,
7323,29824,RELI,320,The Making of Christianity,LEC,
7324,29825,RELI,321,THE MEDIEVAL CHRISTIAN WORLD,LEC,
7325,29826,RELI,322,CHRISTIAN REFORMERS AND THE RISE OF MODERNITY,LEC,
7326,29828,RELI,324,ON THE MARGINS OF CHRISTIANITY,LEC,
7327,29829,RELI,325,"LEADERS, REBELS AND SAINTS",LEC,
7328,29832,RELI,326,ANCIENT JUDAISM,LEC,
7329,29833,RELI,327,Medieval Jewish Thought and Institutions,LEC,
7330,29834,RELI,328,Modern Judaism,LEC,
7331,29835,RELI,329,ISRAEL: RELIGION AND STATE,LEC,
7332,29837,RELI,331,Literature and the Holocaust,LEC,
7333,29838,RELI,332,Canadian Jewish Literature,LEC,
7334,29839,RELI,333,Stories in Judaism,LEC,
7335,29839,RELI,333,Stories in Judaism,LEC,
7336,29841,RELI,335,SELECTED TOPICS IN CJS,LEC,
7337,29844,RELI,336,SEPHARDIC JUDAISM,LEC,
7338,29845,RELI,337,THE DEAD SEA SCROLLS,LEC,
7339,29846,RELI,338,THE HOLOCAUST,LEC,
7340,29846,RELI,338,THE HOLOCAUST,LEC,
7341,29847,RELI,339,The Impact of the Holocaust on Religious Thought,LEC,
7342,29848,RELI,340,"The Veda, Upanishads, and Religion in Ancient India",LEC,
7343,29851,RELI,343,"Yoga in History, Thought, and Practice",LEC,
7344,29852,RELI,344,Hindu Myth and Narrative:  the Epics and Puranas,LEC,
7345,29854,RELI,346,"Gandhi, Colonialism, and Beyond",LEC,
7346,29855,RELI,347,Religion and the Arts in South and Southeast Asia,LEC,
7347,29856,RELI,348,Religion and Society in South and Southeast Asia,LEC,
7348,29858,RELI,350,Theravada Buddhism,LEC,
7349,29859,RELI,351,JEWISH EASTERN EUROPE,LEC,
7350,29859,RELI,351,JEWISH EASTERN EUROPE,LEC,
7351,29860,RELI,352,TOPICS IN DIASPORA STUDIES,LEC,
7352,29863,RELI,353,RELIGION & THE ARTS IN THE WEST,LEC,
7353,29864,RELI,354,Religion and Film,LEC,
7354,29865,RELI,355,Religion and Violence,LEC,
7355,29867,RELI,357,RELIGION AND THE PUBLIC SQUARE IN NORTH AMERICA,LEC,
7356,29867,RELI,357,RELIGION AND THE PUBLIC SQUARE IN NORTH AMERICA,LEC,
7357,29868,RELI,358,ANTHROPOLOGY OF RELIGION,LEC,
7358,29868,RELI,358,ANTHROPOLOGY OF RELIGION,LEC,
7359,29869,RELI,360,Religions of China,LEC,
7360,29869,RELI,360,Religions of China,LEC,
7361,29870,RELI,361,Religions of Japan,LEC,
7362,29871,RELI,362,Religions of Tibet,LEC,
7363,29872,RELI,363,Jainism,LEC,
7364,29872,RELI,363,Jainism,LEC,
7365,29873,RELI,364,MAHAYANA BUDDHISM,LEC,
7366,29874,RELI,365,RELIGION AND LITERATURE,LEC,
7367,29875,RELI,366,RELIGION AND MUSIC,LEC,
7368,29877,RELI,368,Religion in Native Traditions,LEC,
7369,29879,RELI,370,TOPICS COMPARATIVE RELIGION,LEC,
7370,29883,RELI,371,"HEALTH, HEALING AND RELIGION",LEC,
7371,29884,RELI,372,RELIGION AND THE BODY,LEC,
7372,29885,RELI,373,Introduction to Mysticism,LEC,
7373,29886,RELI,374,RELIGION AND SCIENCE,LEC,
7374,29888,RELI,375,RELIGION IN CANADA,LEC,
7375,29889,RELI,376,Psychology of Religion,LEC,
7376,29890,RELI,377,TOPICS RELIGIOUS INTERACTION,LEC,
7377,29892,RELI,378,Death and Dying,LEC,
7378,29893,RELI,379,PHILOSOPHY OF RELIGION,LEC,
7379,29899,RELI,380,Religion and Sexuality,LEC,
7380,29900,RELI,381,Women & Religion:  Judaism,LEC,
7381,29901,RELI,382,Women and Religion: Christianity,LEC,
7382,29902,RELI,383,Women and Religion: Islam,LEC,
7384,29904,RELI,385,Women and Religion: Buddhism,LEC,
7385,29905,RELI,386,"Witchcraft, Magic and Religion",LEC,
7386,29906,RELI,387,Goddesses and Religious Images of Women,LEC,
7387,29907,RELI,388,THE BIBLE & SEXUALITY,LEC,
7388,29907,RELI,388,THE BIBLE & SEXUALITY,LEC,
7389,29908,RELI,389,SPEC TOP-COMP RELI ETHICS,LEC,
7390,29909,RELI,391,SPEC TOP-HISTORY OF RELIGION,LEC,
7391,29910,RELI,392,WOMEN IN JEWISH HISTORY:MODERN,LEC,
7392,29911,RELI,393,Women in Israel,LEC,
7393,29911,RELI,393,Women in Israel,LEC,
7394,29916,RELI,394,History of Satan: Evil Personified in Judaism and Christianity,LEC,
7395,29920,RELI,395,SEL.TOP-ANCIENT JUDAISM,LEC,
7396,29921,RELI,396,Food and Religion,LEC,
7397,29923,RELI,397,SPEC. TOP. IN MODERN JUDAISM,LEC,
7398,29957,RELI,401,STUDIES IN HEBREW TEXTS,LEC,
7399,29963,RELI,406,FEMINIST HERMENEUTICS AND SCRIPTURE,LEC,
7400,29970,RELI,409,Methodology and the Study of Religion,LEC,
7402,29977,RELI,416,STUDIES MUSLIM CIVILIZATIONS,LEC,
7403,29990,RELI,493,RELIGIOUS INSTITUTIONS,LEC,
7404,29993,RELI,495,RELIGIOUS THINKERS,LEC,
7405,29996,RELI,496,INDEPENDENT STUDIES IN RELIGION,LEC,
7408,30021,RELI,497,TOPICS IN JEWISH HISTORY,LEC,
7410,30051,RELI,600,MASTER'S THESIS,LEC,
7411,30058,RELI,602,MASTER'S THESIS,LEC,
7417,30079,RELI,613,Modern Islamic Thought and Institutions,LEC,
7420,30113,RELI,615,MDRN HINDU THGHT & INSTIT'NS,LEC,
7421,30120,RELI,616,TOPICS IN WORLD RELIGIONS,LEC,
7422,30142,RELI,617,MOD BUDDH THGHT/INSTITUTIONS,LEC,
7423,30144,RELI,618,STUDIES IN WORLD RELIGIONS,LEC,
7424,30147,RELI,619,RDGS IN WORLD RELIGIONS,LEC,
7425,30179,RELI,621,TOPICS/RELI & PHIL THOUGHT,LEC,
7426,30181,RELI,623,SEL RDGS/CONTEMP RELIG THGHT,LEC,
7428,30189,RELI,626,RELIGIOUS LANGUAGE,LEC,
7429,30192,RELI,627,MYSTICISM,LEC,
7431,30198,RELI,629,Religious & Philo.Thgt,LEC,
7436,30245,RELI,633,COMPARATIVE ETHICS II,LEC,
7438,30252,RELI,637,Christianity and Society: Ancient and Medieval Periods,LEC,
7439,30263,RELI,638,TOPICS IN RELIGION & SOCIETY,LEC,
7442,30292,RELI,641,History of Christian Thought,LEC,
7443,30309,RELI,643,CONTEMP.CATHOLIC THOUGHT,LEC,
7444,30312,RELI,644,PROTESTANISM,LEC,
7445,30315,RELI,646,CHRISTIAN THOUGHT,LEC,
7448,30337,RELI,655,MASTER'S THESIS PROPOSAL,LEC,
7449,30338,RELI,659,ANCIENT NEAR EASTERN STUDIES,LEC,
7450,30342,RELI,662,TOPICS IN RABBINIC JUDAISM,LEC,
7451,30345,RELI,664,TOPICS IN RABBINIC JUDAISM,LEC,
7452,30346,RELI,665,Topics RabbinicJudaism,LEC,
7454,30350,RELI,669,READ COURSE RABBINIC JUD,LEC,
7456,30370,RELI,679,JUDAISM IN LATE ANTIQUITY,LEC,
7458,30378,RELI,685,TOPICS/MEDIEVAL JUDAISM,LEC,
7459,30381,RELI,686,MEDIEVAL JEWISH THOUGHT I,LEC,
7460,30385,RELI,688,TOPICS IN JEWISH STUDIES,LEC,
7461,30388,RELI,689,TOPICS/MEDIEVAL JUDAISM,LEC,
7465,30410,RELI,696,MODERN JEWISH THOUGHT III,LEC,
7466,30412,RELI,697,MODERN JEWISH HISTORY,LEC,
7468,30429,RELI,698,MODERN JEWISH HISTORY II,LEC,
7469,30441,RELI,699,TOPICS IN MODERN JUDAISM,LEC,
7470,30456,RELI,800,TOPICS IN JUDAIC STUDIES,LEC,
7472,30469,RELI,802,TOPICS IN JUDAIC STUDIES,LEC,
7473,30475,RELI,803,TOPICS IN JUDAIC STUDIES,LEC,
7474,30480,RELI,804,TOPICS IN JUDAIC STUDIES,LEC,
7475,30490,RELI,805,TOPICS IN JUDAIC STUDIES,LEC,
7476,30498,RELI,806,TOPICS IN JUDAIC STUDIES,LEC,
7477,30507,RELI,807,TOPICS IN JUDAIC STUDIES,LEC,
7478,30518,RELI,810,TOPICS IN JUDAIC STUDIES,LEC,
7479,30547,RELI,820,TOPICS IN COMPARATIVE ETHICS,LEC,
7482,30590,RELI,823,Topics in Religions and Cultures,LEC,
7484,30630,RELI,825,TOP/COMPAR RELIGION & ETHICS,LEC,
7485,30647,RELI,826,COMPARATIVE ETHICS,LEC,
7486,30655,RELI,827,TOP/COMPAR RELIGION & ETHICS,LEC,
7488,30679,RELI,829,TOP/COMPAR RELIGION & ETHICS,LEC,
7489,30683,RELI,830,TOP/COMPAR RELI & ETHICS,LEC,
7490,30692,RELI,831,TOPICS IN COMPARATIVE RELIGION AND ETHICS,LEC,
7491,30696,RELI,832,COMPARATIVE ETHICS,LEC,
7493,30710,RELI,834,COMPARATIVE ETHICS,LEC,
7495,30738,RELI,836,TOPICS IN COMPARATIVE ETHICS,LEC,
7496,30750,RELI,837,TOP/COMPAR RELIGION & ETHICS,LEC,
7497,30757,RELI,838,COMPARATIVE ETHICS,LEC,
7499,30773,RELI,860,DOCTORAL COMPREHENSIVE EXAM,LEC,
7500,30774,RELI,870,DOCTORAL THESIS,LEC,
7503,42403,RELI,601B,COMPREHENSIVE EXAMINATION,LEC,
7504,42408,RELI,603B,RESEARCH PAPER,LEC,
7505,42409,RELI,603C,RESEARCH PAPER,LEC,
7506,45742,RELI,298,SELECTED TOPICS IN RELIGION,LEC,
7507,47049,RELI,299,SELECTED TOPICS IN RELIGION,LEC,
7508,47050,RELI,398,Selected Topics in Religion,LEC,
7509,47051,RELI,399,SELECTED TOPICS IN RELIGION,LEC,
7510,47052,RELI,407,TOPICS IN JUDAIC STUDIES,LEC,
7511,47053,RELI,499,ADVANCED TOPICS IN RELIGION,LEC,
7512,47054,RELI,608,TOPICS IN HISTORY/RELIGIONS,LEC,
7514,47056,RELI,651,HEBREW BIBLE II,LEC,
7515,47057,RELI,652,TOP/HEBR BIBLE/ANC NEAR EAST,LEC,
7516,47058,RELI,808,TOPICS IN JUDAIC STUDIES,LEC,
7517,47059,RELI,809,COMPARATIVE ETHICS,LEC,
7518,47060,RELI,811,TOPICS IN JUDAIC STUDIES,LEC,
7519,47061,RELI,812,Topics in Judaic Studies,LEC,
7520,47062,RELI,813,TOPICS IN JUDAIC STUDIES,LEC,
7521,47063,RELI,816,READING COURSE,LEC,
7522,47064,RELI,817,TOPICS IN JUDAIC STUDIES,LEC,
7523,47065,RELI,818,Topics in Judaic Studies,LEC,
7524,47066,RELI,819,TOPICS IN JUDAIC STUDIES,LEC,
7528,47207,RELI,227,Introduction to Iranian Civilization,LEC,
7529,47207,RELI,227,Introduction to Iranian Civilization,LEC,
7533,47819,RELI,405,"Food, Sex and Death in Judaism",LEC,
7534,48370,RELI,230,JUDAISM AND POPULAR CULTURE,LEC,
7535,48370,RELI,230,JUDAISM AND POPULAR CULTURE,LEC,
7536,48371,RELI,390,ANGELS AND DEMONS IN JUDAISM,LEC,
7537,48400,RELI,235,THE HOLOCAUST,LEC,
7546,49579,RELI,6012,Jewish Texts and Literature: Interpretation and Reception,LEC,
7547,49585,RELI,6005,Material and Popular Culture,LEC,
7548,49592,RELI,6015,Material and Popular Culture in Judaism,LEC,
7553,50013,RELI,6018,Topics in Judaic Studies,LEC,
7554,29764,RELZ,214,Religions of the West,LEC,
7555,29765,RELZ,215,Religions of Asia,LEC,
7556,29816,RELZ,312,Justice and Social Conflict in a Globalized World,LEC,
7557,47067,RELZ,298,Selected Topics in Religion,LEC,
7558,47068,SCEN,351,SPECIAL TOPICS - SCENOGRAPHY,LEC,
7559,47069,SCEN,498,SPEC TOPICS IN SCENOGRAPHY,LEC,
7560,34707,SCHA,254,ENVIRONMENTAL ISSUES II,LEC,
7561,47070,SCHA,298,SEL. INTERDISC. PROBLEMS,LEC,
7562,47071,SCHA,398,INTERMED.SPEC.TOPICS IN PHIL,LEC,
7563,47072,SCHA,498,ADV TOP/SCI & HUMAN AFFAIRS,LEC,
7564,31127,SCOL,270,"Historical, Philosophical, and Social Aspects of Science",LEC,
7566,31144,SCOL,351,CURRENT ISSUES IN PHYS SC II,LEC,
7567,31151,SCOL,360,Topics for Multidisciplinary Study,LEC,
7570,47073,SCOL,200,TOP:MULTIDISCIPLINARY STUDY,LEC,
7571,47074,SCOL,298,SEL TOPICS/SCIENTIFIC DISCIP,LEC,
7572,47075,SCOL,350,"Current Issues in Physical, Biological and Mathematical Sciences",LEC,
7573,47076,SCOL,353,CURR ISSUES MATH & SCIE. II,LEC,
7574,47077,SCOL,398,SELECTED TOPICS/MULTIDISCIPLINARY STUDIES IN SCIENCE,LEC,
7577,31210,SCOM,361,Management Science Models for Operations Management,LEC,
7578,31211,SCOM,363,Product Design and Business Process Re-Engineering,LEC,
7579,31212,SCOM,372,Supply Chain Planning and Control,LEC,
7580,31213,SCOM,374,Supply Chain Logistics,LEC,
7581,31214,SCOM,491,Supply Chain Risk Management,LEC,
7582,31215,SCOM,492,Supply Chain Simulation,LEC,
7583,31216,SCOM,498,Supply Chain Project,LEC,
7584,48079,SCOM,610,Supply Chain Management,LEC,
7585,50069,SCOM,695,SEMINAR IN SPECIAL TOPICS,LEC,
7588,13929,SCPA,205,"HISTORY OF CANADA, POST-CONFEDERATION",LEC,
7589,13929,SCPA,205,"HISTORY OF CANADA, POST-CONFEDERATION",LEC,
7590,13936,SCPA,210,QUEBEC SINCE CONFEDERATION,LEC,
7591,13936,SCPA,210,QUEBEC SINCE CONFEDERATION,LEC,
7592,27586,SCPA,204,INTRO TO CANADIAN POLITICS,LEC,
7593,27704,SCPA,339,(also listed as SCPA 339) Quebec Politics and Society/ La vie politique quebecoise,LEC,
7594,27704,SCPA,339,(also listed as SCPA 339) Quebec Politics and Society/ La vie politique quebecoise,LEC,
7595,31217,SCPA,201,Introduction to Public Policy and the Public Interest,LEC,
7596,31218,SCPA,203,Community and Public Affairs in Quebec and Canada,LEC,
7597,31221,SCPA,215,Economics for Public Policy and Community Development,LEC,
7600,31228,SCPA,352,Community and Local Activism,LEC,
7601,31230,SCPA,398,SPECIAL STUDIES:COM&PUB AFF,LEC,
7606,31237,SCPA,498,"Special Topics in Community, Public Affairs and Policy Studies",LEC,
7607,31252,SCPA,501,Introduction au developpement économique communautaire,LEC,
7608,31253,SCPA,502,Approches comparatives et modèles de DÉC,LEC,
7609,31254,SCPA,503,Compétences de base en DÉC,LEC,
7610,31255,SCPA,504,Organisation communautaire et DÉC,LEC,
7611,31256,SCPA,505,Développement d?entreprises sociales et entreprenariat social,LEC,
7612,31258,SCPA,508,Financing CED Initiatives I,LEC,
7613,31259,SCPA,509,Financing CED Initiatives I,LEC,
7614,31260,SCPA,510,Projet en DÉC Partie I,LEC,
7615,31261,SCPA,511,CED Field Project - Part II,LEC,
7616,31262,SCPA,515,LOGEMENT ET AMÉNAGEMENT DU TERRITOIRE DANS UNE PERSPECTIVE DE DÉC,LEC,
7617,31265,SCPA,529,DÉVELOPPEMENT INTER ET DÉC,LEC,
7618,31267,SCPA,536,Aboriginal CED: Part I,LEC,
7619,31269,SCPA,543,A - Z Open Sessions,LEC,
7620,31495,SCPA,333,Political Sociology,LEC,
7622,47078,SCPA,298,SELECTED TOPICS:COM& PUB AFF,LEC,
7623,47079,SCPA,499,ADVANCED TOPICS - SCPA,LEC,
7624,48820,SCPA,212,Introduction to Global Migration:  Theories and Issues,LEC,
7625,48821,SCPA,315,Immigration in Quebec and Canada,LEC,
7626,48822,SCPA,481,Settlement and Integration,LEC,
7627,48823,SCPA,482,"Field Project in Immigration, Migration and Diversity",LEC,
7628,49278,SCPA,480,Public Affairs Communication,LEC,
7629,31221,SCPZ,215,Economics for Public Policy and Community Development,LEC,
7638,31309,SCUL,490,Advanced Studio Practice,LEC,
7645,47081,SCUL,399,SPECIAL TOPICS IN SCULPTURE,LEC,
7649,47082,SDEB,398,FELLOWS' SEMINAR I,LEC,
7653,42529,SOAN,850,COMPREHENSIVE EXAM I,LEC,
7654,42530,SOAN,860,COMPREHENSIVE EXAM II,LEC,
7655,42531,SOAN,870,THESIS PROPOSAL,LEC,
7656,42532,SOAN,890,THESIS,LEC,
7657,1008,SOCI,322,POPULAR CULTURE/MIDDLE EAST,LEC,
7658,1017,SOCI,363,LAW AND SOCIETY,LEC,
7659,1024,SOCI,379,Cross-Cultural Perspectives on Gender,LEC,
7660,1025,SOCI,380,CONTEMP. ISSUES HUMAN RIGHTS,LEC,
7661,1085,SOCI,472,Childhood and Youth,LEC,
7662,1085,SOCI,472,Childhood and Youth,LEC,
7663,13985,SOCI,285,INTRO TO LAW & SOCIETY,LEC,
7664,31408,SOCI,203,Introduction to Society,LEC,
7666,31418,SOCI,212,Statistics I,LEC,
7667,31419,SOCI,213,Statistics II,LEC,
7668,31421,SOCI,221,Digital Culture,LEC,
7670,31423,SOCI,225,Sociology Through Film,LEC,
7671,31423,SOCI,225,Sociology Through Film,LEC,
7672,31424,SOCI,230,Race and Ethnic Relations,LEC,
7673,31424,SOCI,230,Race and Ethnic Relations,LEC,
7674,31429,SOCI,244,Sociology of Leisure,LEC,
7675,31430,SOCI,250,Sociology of Culture,LEC,
7676,31432,SOCI,261,Social Problems,LEC,
7677,31433,SOCI,262,Social Deviance,LEC,
7678,31434,SOCI,263,Youth Crime and Deviance,LEC,
7679,31435,SOCI,264,Sociology of Sport,LEC,
7680,31436,SOCI,270,"Contemporary Issues in Economy, Society, and Biodiversity",LEC,
7681,31436,SOCI,270,"Contemporary Issues in Economy, Society, and Biodiversity",LEC,
7682,31439,SOCI,275,Self and Society,LEC,
7683,31440,SOCI,276,GENDER AND SOCIETY,LEC,
7684,31441,SOCI,280,Debates and Challenges in contemporary Quebec Society / La Societe quebecoise:  defis et enjeux,LEC,
7685,31442,SOCI,282,Canadian Society,LEC,
7686,31450,SOCI,300,Classical Social Theory,LEC,
7688,31474,SOCI,310,Research Methods,LEC,
7689,31487,SOCI,319,Socio-Environmental Issues,LEC,
7690,31489,SOCI,323,ECONOMIC TRANSFORMATION IN CAPITALIST SOCIETY,LEC,
7691,31491,SOCI,325,Social Change,LEC,
7692,31492,SOCI,329,Sexual Labour and Society,LEC,
7693,31494,SOCI,331,Social Inequalities,LEC,
7694,31495,SOCI,333,Political Sociology,LEC,
7695,31496,SOCI,336,COLLECTIVE ACTION,LEC,
7696,31497,SOCI,338,Sociology of Religion,LEC,
7697,31499,SOCI,341,Sociology of the Media,LEC,
7698,31500,SOCI,342,Sociology of Occupations,LEC,
7699,31500,SOCI,342,Sociology of Occupations,LEC,
7700,31501,SOCI,343,Media Ethnographies,LEC,
7701,31501,SOCI,343,Media Ethnographies,LEC,
7702,31504,SOCI,347,Sociology of Labour-Management Relations,LEC,
7703,31505,SOCI,349,YOUTH: ANTH & SOCI PERSPECTS,LEC,
7704,31505,SOCI,349,YOUTH: ANTH & SOCI PERSPECTS,LEC,
7705,31510,SOCI,353,Questioning Community,LEC,
7706,31512,SOCI,355,Urban Regions,LEC,
7707,31514,SOCI,358,POPULATION CHALLENGES OF THE 21ST CENTURY,LEC,
7708,31516,SOCI,362,Introduction to Criminology,LEC,
7709,31520,SOCI,375,Social Construction of Sexualities,LEC,
7710,31521,SOCI,376,Socialization,LEC,
7711,31523,SOCI,378,THE FAMILY,LEC,
7712,31525,SOCI,381,ETHNIC COMMUNITIES IN CANADA,LEC,
7713,31564,SOCI,402,CONTEMPORARY SOCIOLOGICAL THEORY,LEC,
7714,31567,SOCI,403,Contemporary Cultural Theory,LEC,
7715,31569,SOCI,404,Sociology of Literature,LEC,
7716,31572,SOCI,405,Cultural Imperialsim,LEC,
7717,31572,SOCI,405,Cultural Imperialsim,LEC,
7718,31574,SOCI,406,Sociology of Knowledge,LEC,
7720,31581,SOCI,410,Research Design and Analysis,LEC,
7721,31586,SOCI,415,Field Research,LEC,
7722,31591,SOCI,421,SOCIOLOGY OF EMOTIONS,LEC,
7723,31596,SOCI,424,APPLIED SOCIAL STATISTICS,LEC,
7724,31600,SOCI,428,CAPITALISM AND CRISIS,LEC,
7725,31605,SOCI,433,Theories of Identity,LEC,
7726,31606,SOCI,437,Social Movements,LEC,
7727,31607,SOCI,441,MATERIAL CULTURE,LEC,
7728,31611,SOCI,445,Sociology of Labour Movements,LEC,
7729,31615,SOCI,449,The Culture of Touch,LEC,
7730,31618,SOCI,451,"Citizenship, Eros and the City",LEC,
7731,31619,SOCI,460,SOCIOLOGY OF FEAR AND RISK,LEC,
7732,31623,SOCI,462,The New Imperialism,LEC,
7733,31623,SOCI,462,The New Imperialism,LEC,
7734,31624,SOCI,464,Advanced Studies in Law and Society,LEC,
7735,31626,SOCI,474,THE BODY SOCIAL,LEC,
7736,31627,SOCI,475,MEN AND MASCULINITIES,LEC,
7737,31628,SOCI,476,Contemporary Feminist Thought,LEC,
7738,31629,SOCI,480,TOP SEM IN QUEBEC SOCIETY,LEC,
7739,31634,SOCI,491,TOPICAL SEMINAR IN SOCI II,LEC,
7740,31636,SOCI,492,TOPICAL SEMINAR IN SOCIOLOGY,LEC,
7741,31637,SOCI,493,TOPICAL SEMINAR IN SOCIOLOGY,LEC,
7742,31638,SOCI,494,TOPICAL SEMINAR IN SOCI V,LEC,
7743,31693,SOCI,601,TOPICS IN ADVANCED THEORY,LEC,
7746,31702,SOCI,611,TOPICS-ADVANCED METHODOLOGY,LEC,
7750,31715,SOCI,627,SOCIAL MOVEMENTS/SOC. CHANGE,LEC,
7751,31720,SOCI,632,SOCIOLOGY OF THE FAMILY,LEC,
7754,31732,SOCI,644,SOCIOLOGY OF THE BODY,LEC,
7755,31734,SOCI,646,GLOBALIZATION,LEC,
7758,31738,SOCI,650,SPEC TOPIC IN SOCIOLOGY I,LEC,
7759,31753,SOCI,651,SPECIAL TOPICS IN SOCI II,LEC,
7760,31758,SOCI,652,SELF AND SUBJECTIVITY,LEC,
7763,31761,SOCI,690,THESIS PROPOSAL,LEC,
7764,31762,SOCI,691,THESIS,LEC,
7765,31763,SOCI,692,THESIS,LEC,
7766,31766,SOCI,695,ESSAY,LEC,
7767,31773,SOCI,722,ETHNIC RELATIONS,LEC,
7768,31785,SOCI,733,SOCIOLOGY OF KNOWLEDGE,LEC,
7769,31790,SOCI,736,INDUSTRIAL SOC/SOC MVMNTS,LEC,
7770,31793,SOCI,737,THEORIES OF DEVLOPMENT,LEC,
7771,31797,SOCI,739,SOCIAL PROBLEMS,LEC,
7772,31802,SOCI,750,SPECIAL TOPIC/SOCIOLOGY I,LEC,
7773,31814,SOCI,751,SPECIAL TOPICS IN SOCI II,LEC,
7774,42537,SOCI,303,Indigenous Resurgence,LEC,
7775,42540,SOCI,366,The History and Sociology of Genocide to 1945,LEC,
7776,42541,SOCI,367,The History and Sociology of Genocide from 1945 to the Present,LEC,
7777,42551,SOCI,496,TOPICAL SEMINAR IN SOCIOLOGY,LEC,
7778,46392,SOCI,277,"Contemporary Issues in Economy, Society, and Biodiversity",LEC,
7779,47083,SOCI,290,"HIV/AIDS: Cultural, Social and Scientific Aspects of the Pandemic",LEC,
7781,47084,SOCI,291,SELECTED TOPICS IN SOCI B,LEC,
7782,47085,SOCI,298,SELECTED TOPICS IN SOCIOLOGY,LEC,
7783,47086,SOCI,390,SELECTED TOPICS IN SOCIOLOGY,LEC,
7784,47087,SOCI,391,SELECTED TOPICS IN SOCI II,LEC,
7785,47088,SOCI,392,SELECTED TOPICS IN SOCIOLOGY,LEC,
7786,47089,SOCI,393,SELECTED TOPICS IN SOCI IV,LEC,
7787,47090,SOCI,396,SELECTED TOPICS IN SOCIOLOGY,LEC,
7788,47091,SOCI,397,SELECTED TOPICS IN SOCIOLOGY,LEC,
7789,47092,SOCI,398,Selected Topics in Sociology,LEC,
7790,47093,SOCI,399,SELECTED TOPICS IN SOCIOLOGY,LEC,
7792,47094,SOCI,414,SEL TOPICS IN RESEARCH METHS,LEC,
7793,47095,SOCI,490,TOPICAL SEMINAR IN SOCI I,LEC,
7794,47096,SOCI,498,ADVANCED TOPICS IN SOCIOLOGY & ANTHROPOLOGY,LEC,
7795,47097,SOCI,499,ADVANCED TOPICS IN SOCIOLOGY,LEC,
7796,47098,SOCI,560,TOPICAL SEMINAR IN SOCIOLOGY,LEC,
7797,47099,SOCI,562,TOP SEM CAP+UNDERDEVP AFR LA,LEC,
7798,47204,SOCI,321,"Sociology of Health, Illness and Medicine",LEC,
7799,47227,SOCI,384,Food and Sustainability,LEC,
7800,47227,SOCI,384,Food and Sustainability,LEC,
7801,47244,SOCI,450,Social Economy and Sustainable Futures,LEC,
7805,47798,SOCI,428,CAPITALISM & CRISIS,LEC,
